Well_ID,Basin,Well_Type,Phase,Depth_From_m,Depth_To_m,Meterage_Drilled_m,Duration_Hours,NPT_Hours,ROP_m_per_hr,Mud_Weight_ppg,Formation,Formation_Hardness,Equipment_Failures,Weather_Severity,Daily_Rig_Rate_USD,Materials_Cost_USD,Service_Cost_USD,Total_Cost_USD
W0164,Marcellus,Development,Casing,429,429,0,6.49,5.53,0.0,11.41,Shale,9,1,7,33361,29857,24743,71308.3
W0164,Marcellus,Development,Drilling,429,1105,676,17.51,0.86,43.77,13.18,Sandstone,7,1,6,37868,14782,28966,72732.8
W0164,Marcellus,Development,Completion,1105,1105,0,16.55,0.43,0.0,14.73,Limestone,4,0,7,20907,18609,25731,59131.7
W0164,Marcellus,Development,Cementing,1105,1105,0,15.09,0.2,0.0,9.0,Limestone,7,0,8,24098,47237,21993,84582.43
W0164,Marcellus,Development,Drilling,1105,1712,607,13.44,12.17,51.32,9.17,Limestone,3,2,5,36317,37156,13378,89287.27
W0164,Marcellus,Development,Cementing,1712,1712,0,13.55,0.17,0.0,10.04,Shale,4,0,3,29946,40279,28220,85618.13
W0164,Marcellus,Development,Drilling,1712,2019,307,10.08,0.0,49.36,13.62,Sandstone,3,0,1,25991,21388,25045,57349.22
W0164,Marcellus,Development,Completion,2019,2019,0,11.64,5.11,0.0,13.89,Shale,8,1,1,49105,9903,7184,51358.2
W0164,Marcellus,Development,Cementing,2019,2019,0,13.72,0.82,0.0,13.41,Sandstone,8,0,7,24432,49318,12116,76235.72
W0164,Marcellus,Development,Setup,2019,2019,0,12.43,0.45,0.0,9.78,Shale,3,0,1,43662,44168,8200,75799.94
W0165,Marcellus,Exploration,Drilling,0,668,668,22.98,4.18,37.77,13.88,Limestone,9,1,7,39795,48174,17613,110821.67
W0165,Marcellus,Exploration,Cementing,668,668,0,13.41,1.98,0.0,15.37,Sandstone,9,0,9,38409,8866,19372,52867.77
W0165,Marcellus,Exploration,Completion,668,668,0,13.43,7.29,0.0,11.23,Limestone,8,1,2,45596,30549,11469,81382.55
W0165,Marcellus,Exploration,Rig Move,668,668,0,17.36,0.38,0.0,8.8,Dolomite,7,0,3,27371,46625,13670,80526.73
W0165,Marcellus,Exploration,Setup,668,668,0,14.16,0.0,0.0,13.28,Dolomite,7,0,1,29989,42309,14240,74242.51
W0165,Marcellus,Exploration,Tripping,668,668,0,8.16,0.33,0.0,15.22,Dolomite,6,0,8,40883,44592,13535,72589.36
W0165,Marcellus,Exploration,Rig Move,668,668,0,17.06,0.85,0.0,13.99,Sandstone,2,0,4,42239,30299,9263,71082.85
W0165,Marcellus,Exploration,Rig Move,668,668,0,15.59,1.22,0.0,14.87,Sandstone,8,0,9,38223,34416,4402,65590.03
W0165,Marcellus,Exploration,Completion,668,668,0,8.22,0.39,0.0,13.12,Sandstone,4,0,3,27518,3451,16298,29621.08
W0165,Marcellus,Exploration,Cementing,668,668,0,5.2,1.03,0.0,13.34,Dolomite,9,0,8,21021,10120,14747,30323.7
W0165,Marcellus,Exploration,Tripping,668,668,0,19.03,0.45,0.0,10.84,Dolomite,6,0,9,22020,25261,21285,64418.9
W0165,Marcellus,Exploration,Rig Move,668,668,0,12.02,0.07,0.0,9.56,Shale,7,0,2,38515,14565,14172,48138.93
W0165,Marcellus,Exploration,Cementing,668,668,0,9.33,0.32,0.0,13.66,Shale,7,0,7,42399,16219,19728,52994.93
W0165,Marcellus,Exploration,Rig Move,668,668,0,9.66,1.29,0.0,10.36,Sandstone,3,1,3,46879,48642,6509,76539.54
W0165,Marcellus,Exploration,Tripping,668,668,0,8.56,0.75,0.0,13.7,Limestone,9,0,5,29617,15988,10524,38000.93
W0165,Marcellus,Exploration,Casing,668,668,0,9.13,7.04,0.0,15.23,Limestone,7,1,3,47433,12940,3057,47954.98
W0165,Marcellus,Exploration,Logging,668,668,0,12.01,1.63,0.0,14.59,Sandstone,8,0,9,44946,12140,10213,47897.31
W0165,Marcellus,Exploration,Setup,668,668,0,18.96,1.16,0.0,10.13,Limestone,6,0,8,38024,13294,10296,55466.79
W0165,Marcellus,Exploration,Casing,668,668,0,9.35,4.4,0.0,11.3,Sandstone,9,1,8,22166,44677,10671,68047.27
W0165,Marcellus,Exploration,Casing,668,668,0,12.31,4.41,0.0,10.5,Sandstone,6,1,8,44503,7807,28685,67495.76
W0165,Marcellus,Exploration,Setup,668,668,0,12.72,0.58,0.0,10.13,Shale,2,0,1,31004,33448,4694,55323.38
W0165,Marcellus,Exploration,Casing,668,668,0,8.17,0.0,0.0,9.67,Dolomite,6,0,1,21579,39966,4331,51642.85
W0165,Marcellus,Exploration,Cementing,668,668,0,14.51,0.78,0.0,11.57,Sandstone,8,0,8,41933,14177,8158,49049.82
W0165,Marcellus,Exploration,Drilling,668,986,318,7.49,0.0,53.81,12.24,Sandstone,3,0,5,49168,14414,23143,52901.51
W0165,Marcellus,Exploration,Rig Move,986,986,0,6.13,0.29,0.0,10.14,Shale,2,0,9,44118,45545,22307,79653.57
W0166,Bakken,Development,Completion,0,0,0,17.52,3.3,0.0,15.09,Dolomite,9,1,5,40020,42813,21974,99504.35
W0166,Bakken,Development,Setup,0,0,0,17.13,0.0,0.0,14.66,Sandstone,8,0,4,37302,14599,18344,59567.3
W0166,Bakken,Development,Rig Move,0,0,0,17.41,0.56,0.0,13.85,Limestone,7,0,7,27581,7254,4268,32173.27
W0166,Bakken,Development,Drilling,0,710,710,22.62,0.17,41.46,12.03,Limestone,6,0,3,36897,25927,21992,82955.78
W0166,Bakken,Development,Rig Move,710,710,0,12.17,6.9,0.0,9.48,Shale,6,1,9,47347,11316,8699,57636.14
W0166,Bakken,Development,Casing,710,710,0,19.09,0.62,0.0,9.32,Sandstone,6,0,5,34187,3881,21353,53310.07
W0166,Bakken,Development,Rig Move,710,710,0,10.53,1.2,0.0,11.42,Sandstone,5,0,1,22413,5535,29765,46254.35
W0166,Bakken,Development,Drilling,710,1828,1118,41.48,0.3,28.32,13.47,Dolomite,9,0,7,43348,30703,17047,123211.64
W0166,Bakken,Development,Cementing,1828,1828,0,13.54,1.26,0.0,13.71,Dolomite,3,0,5,44502,6034,14260,47736.9
W0166,Bakken,Development,Drilling,1828,2791,963,20.94,0.0,52.72,10.21,Limestone,3,0,7,25432,19471,3622,45282.42
W0166,Bakken,Development,Casing,2791,2791,0,9.48,0.33,0.0,14.33,Limestone,8,0,2,48810,41420,24166,85537.09
W0166,Bakken,Development,Drilling,2791,3192,401,10.03,0.61,59.31,12.94,Dolomite,2,0,7,30453,26856,20082,60438.83
W0166,Bakken,Development,Drilling,3192,3475,283,9.23,1.31,54.79,13.83,Limestone,4,0,7,33930,35076,1783,51759.92
W0166,Bakken,Development,Drilling,3475,3718,243,9.6,0.0,50.65,9.67,Shale,3,0,3,34602,25614,23166,62620.8
W0166,Bakken,Development,Logging,3718,3718,0,10.24,6.03,0.0,14.29,Shale,2,1,6,28609,37536,21320,78250.52
W0166,Bakken,Development,Cementing,3718,3718,0,4.6,0.08,0.0,11.58,Shale,4,0,3,48900,7812,23911,41258.5
W0166,Bakken,Development,Completion,3718,3718,0,6.06,0.22,0.0,11.23,Sandstone,6,0,3,26577,8111,23034,38099.32
W0166,Bakken,Development,Drilling,3718,4449,731,14.69,0.77,53.66,15.23,Limestone,3,0,5,20182,24925,26225,64150.57
W0166,Bakken,Development,Cementing,4449,4449,0,12.35,6.96,0.0,9.67,Limestone,8,1,8,30014,4793,26542,55483.76
W0166,Bakken,Development,Tripping,4449,4449,0,8.32,0.03,0.0,12.55,Sandstone,5,0,1,34399,10127,17459,39553.99
W0166,Bakken,Development,Completion,4449,4449,0,7.83,0.57,0.0,10.36,Limestone,5,0,6,21648,36946,15199,59721.8
W0166,Bakken,Development,Completion,4449,4449,0,15.63,0.22,0.0,10.95,Limestone,2,0,7,27713,22095,7508,47905.13
W0166,Bakken,Development,Tripping,4449,4449,0,14.07,9.1,0.0,9.28,Sandstone,5,2,7,41432,35560,22406,97965.14
W0166,Bakken,Development,Completion,4449,4449,0,8.38,0.42,0.0,13.09,Shale,3,0,3,49916,30867,23327,72496.53
W0166,Bakken,Development,Casing,4449,4449,0,9.6,0.34,0.0,9.98,Sandstone,6,0,7,49932,41571,25283,87534.17
W0167,North Sea,Exploration,Rig Move,0,0,0,18.48,1.11,0.0,13.89,Shale,5,0,8,22126,3421,17884,39365.35
W0167,North Sea,Exploration,Cementing,0,0,0,9.65,0.0,0.0,14.9,Limestone,2,0,2,43471,13216,19114,49808.96
W0167,North Sea,Exploration,Rig Move,0,0,0,12.29,0.54,0.0,8.7,Sandstone,4,0,3,32007,19033,27775,63918.41
W0167,North Sea,Exploration,Casing,0,0,0,16.5,4.16,0.0,14.5,Limestone,4,1,7,35366,5325,26028,61797.23
W0167,North Sea,Exploration,Tripping,0,0,0,7.65,1.3,0.0,10.2,Shale,3,0,4,35056,30691,20759,64522.97
W0167,North Sea,Exploration,Tripping,0,0,0,5.5,0.41,0.0,11.98,Sandstone,7,0,3,26328,1862,28269,36614.27
W0167,North Sea,Exploration,Cementing,0,0,0,7.47,3.21,0.0,11.04,Limestone,8,1,8,37760,8596,23761,49160.2
W0167,North Sea,Exploration,Cementing,0,0,0,15.02,0.0,0.0,14.9,Shale,9,0,2,44497,46548,13531,87926.71
W0167,North Sea,Exploration,Rig Move,0,0,0,18.87,8.46,0.0,11.59,Sandstone,8,1,4,23386,31203,4968,62801.81
W0167,North Sea,Exploration,Completion,0,0,0,9.7,6.04,0.0,8.64,Shale,9,2,9,22201,15571,6214,36345.16
W0167,North Sea,Exploration,Rig Move,0,0,0,8.82,0.44,0.0,9.29,Sandstone,4,0,6,24959,17281,1460,28371.01
W0167,North Sea,Exploration,Tripping,0,0,0,6.03,0.54,0.0,11.18,Dolomite,3,0,9,23785,27575,19961,54047.14
W0167,North Sea,Exploration,Completion,0,0,0,10.99,0.72,0.0,15.16,Dolomite,6,0,8,27144,27718,24437,65399.01
W0167,North Sea,Exploration,Setup,0,0,0,18.46,3.7,0.0,9.23,Shale,2,1,2,49377,18880,26257,90728.43
W0167,North Sea,Exploration,Cementing,0,0,0,14.87,3.21,0.0,14.46,Limestone,7,1,8,21074,24608,9512,49995.75
W0167,North Sea,Exploration,Rig Move,0,0,0,13.61,0.19,0.0,10.94,Dolomite,6,0,5,35259,5586,1864,27723.92
W0167,North Sea,Exploration,Tripping,0,0,0,4.03,6.08,0.0,8.51,Sandstone,9,1,1,22328,36615,22251,68271.67
W0167,North Sea,Exploration,Cementing,0,0,0,4.24,5.21,0.0,10.3,Shale,2,1,7,33212,31723,24099,68899.22
W0167,North Sea,Exploration,Cementing,0,0,0,10.49,0.91,0.0,12.55,Limestone,8,0,6,47005,42368,15328,80023.38
W0167,North Sea,Exploration,Logging,0,0,0,13.91,0.6,0.0,13.26,Shale,6,0,8,22307,10266,3106,26858.44
W0167,North Sea,Exploration,Drilling,0,483,483,17.47,1.96,35.95,10.43,Dolomite,8,1,8,33863,17935,11478,56827.92
W0167,North Sea,Exploration,Logging,483,483,0,10.25,0.81,0.0,8.8,Dolomite,7,0,9,20186,43517,15097,67916.38
W0167,North Sea,Exploration,Completion,483,483,0,5.8,0.0,0.0,14.0,Limestone,2,0,3,36542,36310,20477,65617.98
W0167,North Sea,Exploration,Rig Move,483,483,0,9.01,1.17,0.0,12.49,Dolomite,9,0,7,25195,6089,17103,33878.88
W0167,North Sea,Exploration,Completion,483,483,0,13.34,0.01,0.0,15.47,Shale,6,0,1,46368,39808,25260,90860.2
W0168,Marcellus,Appraisal,Logging,0,0,0,10.78,5.06,0.0,14.49,Dolomite,4,1,7,31061,30266,5389,56155.26
W0168,Marcellus,Appraisal,Drilling,0,1013,1013,38.86,2.4,30.17,10.73,Limestone,8,1,6,25603,6438,12677,63130.82
W0168,Marcellus,Appraisal,Setup,1013,1013,0,5.83,1.31,0.0,14.19,Sandstone,7,0,8,45658,15634,22192,51409.25
W0168,Marcellus,Appraisal,Cementing,1013,1013,0,19.39,1.06,0.0,9.96,Dolomite,9,0,1,43447,14547,27565,79132.46
W0168,Marcellus,Appraisal,Tripping,1013,1013,0,7.95,1.12,0.0,12.77,Shale,4,1,2,25037,43952,19654,73067.9
W0168,Marcellus,Appraisal,Logging,1013,1013,0,10.88,2.46,0.0,14.97,Limestone,4,1,7,33764,28480,9095,56342.16
W0168,Marcellus,Appraisal,Drilling,1013,1453,440,21.15,0.09,28.63,12.82,Shale,9,0,9,28790,20955,19750,66184.15
W0168,Marcellus,Appraisal,Tripping,1453,1453,0,9.25,4.88,0.0,15.46,Limestone,4,1,3,21075,10795,20321,43523.91
W0168,Marcellus,Appraisal,Tripping,1453,1453,0,12.16,0.31,0.0,14.54,Shale,6,0,2,47685,26035,16999,67810.33
W0168,Marcellus,Appraisal,Rig Move,1453,1453,0,7.75,0.0,0.0,14.46,Limestone,8,0,1,41416,19992,16567,49932.92
W0168,Marcellus,Appraisal,Casing,1453,1453,0,17.77,0.12,0.0,9.03,Limestone,3,0,1,35654,13407,15011,54995.09
W0168,Marcellus,Appraisal,Logging,1453,1453,0,8.11,0.0,0.0,12.58,Shale,7,0,2,21919,16995,25449,49850.8
W0168,Marcellus,Appraisal,Logging,1453,1453,0,14.53,0.85,0.0,14.92,Sandstone,7,0,5,33184,45498,16276,83039.41
W0168,Marcellus,Appraisal,Completion,1453,1453,0,5.8,6.82,0.0,13.83,Dolomite,3,1,3,40438,9813,15113,46189.65
W0168,Marcellus,Appraisal,Drilling,1453,1785,332,13.04,2.47,47.01,13.67,Shale,4,1,1,39564,12871,10230,48669.24
W0168,Marcellus,Appraisal,Setup,1785,1785,0,14.4,0.05,0.0,9.05,Shale,6,0,3,20989,19671,1594,33902.13
W0168,Marcellus,Appraisal,Completion,1785,1785,0,9.86,0.37,0.0,8.9,Dolomite,9,0,8,40793,20871,21304,59563.02
W0168,Marcellus,Appraisal,Completion,1785,1785,0,6.08,0.0,0.0,10.09,Dolomite,6,0,4,28873,24522,17727,49563.49
W0168,Marcellus,Appraisal,Setup,1785,1785,0,5.56,0.0,0.0,8.88,Limestone,4,0,7,32378,24754,20329,52583.9
W0168,Marcellus,Appraisal,Logging,1785,1785,0,19.43,4.51,0.0,9.69,Limestone,9,2,4,36013,31720,21248,88890.97
W0168,Marcellus,Appraisal,Completion,1785,1785,0,9.09,1.24,0.0,15.36,Limestone,3,0,5,28596,10965,24144,47417.19
W0168,Marcellus,Appraisal,Rig Move,1785,1785,0,13.83,0.0,0.0,11.08,Shale,5,0,1,42013,42345,18758,85312.99
W0168,Marcellus,Appraisal,Completion,1785,1785,0,19.98,1.81,0.0,9.79,Limestone,6,0,8,21213,49144,9492,77895.64
W0168,Marcellus,Appraisal,Completion,1785,1785,0,19.23,1.54,0.0,14.8,Dolomite,4,0,8,30600,23909,23484,73874.75
W0168,Marcellus,Appraisal,Logging,1785,1785,0,8.62,0.33,0.0,9.11,Shale,5,0,3,25340,26462,15693,51604.71
W0169,North Sea,Development,Rig Move,0,0,0,19.78,0.0,0.0,15.33,Shale,7,0,2,43784,6814,4596,47495.31
W0169,North Sea,Development,Tripping,0,0,0,5.88,0.36,0.0,9.84,Limestone,6,0,1,30626,26721,22136,56819.76
W0169,North Sea,Development,Setup,0,0,0,16.64,7.27,0.0,13.46,Dolomite,4,1,6,46254,19530,12422,78032.55
W0169,North Sea,Development,Completion,0,0,0,12.97,1.14,0.0,15.43,Shale,6,0,1,36613,22642,13560,57727.39
W0169,North Sea,Development,Setup,0,0,0,14.6,0.32,0.0,14.63,Shale,8,0,9,35393,3170,10800,35972.65
W0169,North Sea,Development,Drilling,0,726,726,18.19,0.0,57.61,9.9,Limestone,3,0,1,28854,27836,15818,65522.93
W0169,North Sea,Development,Rig Move,726,726,0,15.46,0.0,0.0,12.86,Dolomite,4,0,2,36495,12564,25957,62029.86
W0169,North Sea,Development,Completion,726,726,0,11.19,8.29,0.0,10.1,Limestone,4,1,9,33201,24159,8604,59711.14
W0169,North Sea,Development,Tripping,726,726,0,5.79,0.84,0.0,11.87,Shale,8,0,5,46349,29604,22359,64766.91
W0169,North Sea,Development,Casing,726,726,0,13.25,0.0,0.0,11.34,Dolomite,3,0,1,24911,48626,4761,67139.95
W0169,North Sea,Development,Casing,726,726,0,11.16,0.04,0.0,11.38,Sandstone,5,0,2,24700,16094,5945,33565.67
W0169,North Sea,Development,Cementing,726,726,0,14.71,1.04,0.0,11.28,Dolomite,4,0,8,44431,29183,29876,88216.84
W0169,North Sea,Development,Tripping,726,726,0,12.8,1.63,0.0,11.96,Dolomite,9,0,9,41603,11216,23701,59930.8
W0169,North Sea,Development,Drilling,726,956,230,9.76,9.33,32.76,11.7,Limestone,7,1,8,41517,26482,3091,62596.31
W0169,North Sea,Development,Tripping,956,956,0,9.03,7.27,0.0,10.86,Limestone,3,1,3,26044,19430,25872,62990.22
W0169,North Sea,Development,Tripping,956,956,0,13.11,10.75,0.0,12.68,Dolomite,5,2,2,36503,15288,8661,60239.07
W0169,North Sea,Development,Tripping,956,956,0,4.66,0.68,0.0,14.42,Dolomite,5,0,9,29004,21421,25605,53479.39
W0169,North Sea,Development,Rig Move,956,956,0,9.72,0.01,0.0,9.03,Dolomite,4,0,5,39633,34092,15115,65274.88
W0169,North Sea,Development,Completion,956,956,0,15.71,0.45,0.0,15.29,Dolomite,6,0,5,37887,14467,13969,53946.58
W0169,North Sea,Development,Tripping,956,956,0,12.12,1.35,0.0,14.22,Shale,5,0,7,24037,35615,1229,50334.77
W0169,North Sea,Development,Logging,956,956,0,14.12,0.72,0.0,14.32,Dolomite,7,0,8,46706,35745,12513,77137.88
W0169,North Sea,Development,Tripping,956,956,0,14.06,0.97,0.0,10.53,Limestone,3,0,8,39740,19531,28186,72604.18
W0169,North Sea,Development,Logging,956,956,0,12.4,1.2,0.0,10.06,Limestone,6,0,7,33862,5085,25766,50039.47
W0169,North Sea,Development,Casing,956,956,0,6.71,0.0,0.0,9.04,Shale,5,0,2,46694,16662,23617,53333.86
W0169,North Sea,Development,Setup,956,956,0,6.41,0.56,0.0,8.61,Sandstone,6,0,9,47766,42043,29812,85727.04
W0170,Eagle Ford,Development,Logging,0,0,0,18.39,0.0,0.0,12.16,Shale,4,0,8,22307,16887,18865,52844.74
W0170,Eagle Ford,Development,Logging,0,0,0,17.5,0.38,0.0,9.62,Sandstone,9,0,9,48514,30598,12220,78960.93
W0170,Eagle Ford,Development,Rig Move,0,0,0,13.64,1.19,0.0,9.6,Shale,3,1,5,28544,24598,8314,50549.81
W0170,Eagle Ford,Development,Tripping,0,0,0,14.13,0.83,0.0,11.8,Limestone,6,0,3,39375,25846,19503,69892.75
W0170,Eagle Ford,Development,Logging,0,0,0,16.61,1.52,0.0,14.07,Limestone,6,0,9,37105,4050,19648,51727.74
W0170,Eagle Ford,Development,Logging,0,0,0,19.98,0.42,0.0,10.77,Dolomite,4,0,3,31001,15963,26623,68936.85
W0170,Eagle Ford,Development,Logging,0,0,0,5.67,0.39,0.0,8.73,Sandstone,7,0,8,24813,19186,5362,30813.28
W0170,Eagle Ford,Development,Logging,0,0,0,5.34,0.38,0.0,11.06,Limestone,5,0,4,33607,5388,12562,25959.67
W0170,Eagle Ford,Development,Drilling,0,549,549,10.9,0.4,59.89,11.63,Sandstone,4,0,6,20767,35259,13265,58301.8
W0170,Eagle Ford,Development,Rig Move,549,549,0,18.08,8.51,0.0,8.73,Sandstone,6,1,1,39421,12039,10267,65981.18
W0170,Eagle Ford,Development,Cementing,549,549,0,16.43,1.81,0.0,12.05,Sandstone,5,1,3,22122,32914,23584,73310.72
W0170,Eagle Ford,Development,Casing,549,549,0,12.81,0.0,0.0,15.28,Shale,6,0,2,46371,16368,2458,43576.52
W0170,Eagle Ford,Development,Casing,549,549,0,8.63,2.89,0.0,12.26,Dolomite,6,1,8,40789,1779,23871,45228.72
W0170,Eagle Ford,Development,Tripping,549,549,0,10.98,0.54,0.0,9.64,Dolomite,6,0,6,34751,39368,21335,77383.48
W0170,Eagle Ford,Development,Cementing,549,549,0,5.11,0.0,0.0,8.61,Limestone,8,0,5,24680,41667,19637,66558.78
W0170,Eagle Ford,Development,Setup,549,549,0,13.3,1.04,0.0,10.35,Limestone,4,0,9,32027,16763,18048,53947.13
W0170,Eagle Ford,Development,Cementing,549,549,0,19.84,0.59,0.0,11.23,Dolomite,2,0,7,31322,32409,19851,78922.85
W0170,Eagle Ford,Development,Rig Move,549,549,0,9.99,0.87,0.0,12.06,Sandstone,5,0,4,30055,14995,10735,39329.89
W0170,Eagle Ford,Development,Logging,549,549,0,4.04,0.95,0.0,8.69,Limestone,9,0,8,21665,43710,20754,68968.51
W0170,Eagle Ford,Development,Tripping,549,549,0,14.05,0.46,0.0,8.53,Sandstone,9,0,5,22034,4331,19361,37013.39
W0170,Eagle Ford,Development,Cementing,549,549,0,9.56,2.64,0.0,10.6,Shale,8,1,8,25107,31750,9773,54285.72
W0170,Eagle Ford,Development,Tripping,549,549,0,5.99,0.65,0.0,13.78,Dolomite,8,0,5,43743,37333,17938,67373.23
W0170,Eagle Ford,Development,Drilling,549,1646,1097,29.96,0.27,41.77,9.99,Dolomite,5,0,4,30284,1401,12099,51645.22
W0170,Eagle Ford,Development,Rig Move,1646,1646,0,14.02,1.12,0.0,9.68,Shale,4,0,3,37321,13387,23896,60826.33
W0170,Eagle Ford,Development,Tripping,1646,1646,0,17.34,0.51,0.0,13.96,Shale,3,0,7,31127,5969,26742,55861.71
W0171,Marcellus,Development,Tripping,0,0,0,5.49,0.0,0.0,8.92,Limestone,9,0,4,36447,31543,9256,49136.25
W0171,Marcellus,Development,Cementing,0,0,0,9.03,2.29,0.0,14.08,Limestone,5,1,9,25773,32083,25491,69730.26
W0171,Marcellus,Development,Drilling,0,1089,1089,33.08,0.76,37.91,9.82,Shale,6,1,1,30698,14118,17125,74527.18
W0171,Marcellus,Development,Rig Move,1089,1089,0,5.59,0.19,0.0,10.57,Dolomite,6,0,5,38962,22443,25981,57807.35
W0171,Marcellus,Development,Casing,1089,1089,0,6.44,0.4,0.0,10.88,Shale,9,0,6,30335,45062,7355,61062.48
W0171,Marcellus,Development,Cementing,1089,1089,0,12.27,0.51,0.0,9.36,Shale,8,0,4,26093,49588,21851,85333.52
W0171,Marcellus,Development,Rig Move,1089,1089,0,11.95,5.64,0.0,11.82,Shale,2,1,6,46012,39274,11551,84547.96
W0171,Marcellus,Development,Setup,1089,1089,0,19.54,0.21,0.0,9.36,Sandstone,4,0,2,30670,42022,10883,78143.85
W0171,Marcellus,Development,Rig Move,1089,1089,0,19.18,6.72,0.0,14.27,Limestone,2,1,9,21895,7053,24708,55389.35
W0171,Marcellus,Development,Casing,1089,1089,0,12.78,0.0,0.0,15.49,Shale,3,0,1,48073,43784,11118,80500.87
W0171,Marcellus,Development,Tripping,1089,1089,0,16.15,0.31,0.0,15.5,Limestone,2,0,6,44988,9110,3938,43902.27
W0171,Marcellus,Development,Completion,1089,1089,0,6.15,0.27,0.0,14.83,Sandstone,4,0,7,28343,8465,18717,34763.75
W0171,Marcellus,Development,Tripping,1089,1089,0,9.09,8.48,0.0,10.81,Limestone,7,1,5,40815,11492,1593,42964.98
W0171,Marcellus,Development,Drilling,1089,1548,459,14.78,0.0,34.65,14.16,Sandstone,8,0,2,20733,12261,11328,36357.07
W0171,Marcellus,Development,Cementing,1548,1548,0,16.47,6.82,0.0,15.24,Limestone,5,1,7,44726,32939,8689,85030.86
W0171,Marcellus,Development,Casing,1548,1548,0,10.63,0.08,0.0,10.47,Limestone,6,0,4,26654,13064,28492,53450.35
W0171,Marcellus,Development,Completion,1548,1548,0,8.49,1.22,0.0,10.44,Limestone,8,0,8,41948,8024,6442,31437.46
W0171,Marcellus,Development,Setup,1548,1548,0,10.22,0.0,0.0,14.16,Sandstone,7,0,3,25207,25724,22104,58561.98
W0171,Marcellus,Development,Cementing,1548,1548,0,5.36,5.55,0.0,10.16,Sandstone,3,1,9,41358,48427,1471,68698.66
W0171,Marcellus,Development,Tripping,1548,1548,0,11.74,0.84,0.0,15.14,Dolomite,8,0,4,46746,8635,23835,56972.7
W0171,Marcellus,Development,Drilling,1548,1957,409,12.25,3.81,50.08,9.34,Sandstone,4,1,3,20471,2366,7755,23819.51
W0171,Marcellus,Development,Setup,1957,1957,0,17.58,3.13,0.0,12.77,Dolomite,4,1,5,32333,22323,19214,69437.68
W0171,Marcellus,Development,Logging,1957,1957,0,8.2,1.56,0.0,13.95,Dolomite,8,2,2,30156,9091,15284,36638.44
W0171,Marcellus,Development,Rig Move,1957,1957,0,12.23,0.47,0.0,8.54,Limestone,4,0,6,48796,9980,7436,43237.22
W0171,Marcellus,Development,Setup,1957,1957,0,12.68,1.7,0.0,13.81,Limestone,3,0,8,34980,1673,26180,48811.85
W0172,Permian,Development,Tripping,0,0,0,17.43,0.2,0.0,10.15,Shale,4,0,2,38195,41501,20369,89927.41
W0172,Permian,Development,Casing,0,0,0,19.41,6.44,0.0,9.3,Sandstone,9,1,1,24671,16165,29524,72261.72
W0172,Permian,Development,Logging,0,0,0,12.74,0.0,0.0,14.27,Shale,3,0,7,43829,29527,4654,57446.89
W0172,Permian,Development,Drilling,0,687,687,32.55,0.0,25.86,10.05,Shale,9,0,1,43699,39125,23901,122292.77
W0172,Permian,Development,Casing,687,687,0,9.92,0.1,0.0,13.63,Sandstone,6,0,1,22477,35318,8149,52851.15
W0172,Permian,Development,Drilling,687,1102,415,17.64,0.73,27.05,14.31,Dolomite,8,0,3,24735,29230,14538,62700.58
W0172,Permian,Development,Setup,1102,1102,0,5.2,0.36,0.0,9.21,Dolomite,2,0,3,21281,45784,9871,60585.1
W0172,Permian,Development,Tripping,1102,1102,0,13.57,1.57,0.0,15.05,Dolomite,2,0,9,34903,41809,15759,79585.98
W0172,Permian,Development,Completion,1102,1102,0,9.21,0.48,0.0,8.64,Sandstone,4,0,4,42182,48123,16854,82007.98
W0172,Permian,Development,Tripping,1102,1102,0,6.54,3.46,0.0,9.19,Shale,8,1,2,36759,15296,12189,42801.25
W0172,Permian,Development,Tripping,1102,1102,0,18.35,1.12,0.0,8.57,Dolomite,4,0,8,26125,12786,17331,51310.91
W0172,Permian,Development,Completion,1102,1102,0,16.17,0.26,0.0,14.33,Dolomite,5,0,1,48857,33673,2753,69872.69
W0172,Permian,Development,Completion,1102,1102,0,13.23,6.91,0.0,13.93,Dolomite,8,1,2,26075,25312,21271,68464.27
W0172,Permian,Development,Cementing,1102,1102,0,7.55,0.56,0.0,10.67,Dolomite,4,0,2,38705,21032,15479,49590.06
W0172,Permian,Development,Logging,1102,1102,0,7.06,1.48,0.0,15.06,Sandstone,6,0,9,23045,27932,8780,44912.18
W0172,Permian,Development,Completion,1102,1102,0,15.86,14.94,0.0,9.29,Sandstone,4,2,1,48741,32174,24487,119211.95
W0172,Permian,Development,Drilling,1102,1574,472,12.2,2.64,60.45,14.82,Limestone,2,1,4,36642,9081,19406,51143.97
W0172,Permian,Development,Completion,1574,1574,0,14.94,1.13,0.0,14.65,Sandstone,9,0,3,27824,42575,14889,76094.49
W0172,Permian,Development,Setup,1574,1574,0,17.64,0.49,0.0,13.64,Shale,4,0,7,49081,38151,2835,78062.61
W0172,Permian,Development,Completion,1574,1574,0,5.9,0.0,0.0,14.29,Shale,5,0,8,37916,32005,12113,53439.02
W0172,Permian,Development,Casing,1574,1574,0,13.21,0.06,0.0,15.16,Limestone,5,0,4,31720,46802,23711,88051.52
W0172,Permian,Development,Tripping,1574,1574,0,18.55,1.11,0.0,14.71,Shale,4,0,6,32571,18931,13910,59522.08
W0172,Permian,Development,Casing,1574,1574,0,5.32,0.33,0.0,11.3,Dolomite,3,0,2,39539,17309,28608,55225.14
